Complexity|MSE|Equation
1|0.34610763|-3.7771358
5|0.071524516|(-3.7792735 + (0.51335377 * x14))
11|0.06294825|log_abs(0.027309624 * (sqrt_abs(pow(x2 / x1, x13)) + x2))
12|0.054597925|log_abs((0.021015005 * x2) + (0.02540345 * pow(x2, 0.28508288 * x13)))
14|0.053702462|log_abs((-0.008845377 * x2) + (-0.0231031 * pow(x1 + x2, 0.26454818 * x13)))
